id;speed_mean;speed_var;acceleration_mean;acceleration_var;angle_mean;angle_var;angular_speed_mean;angular_speed_var;angular_acceleration_mean;angular_acceleration_var;curvature_mean;curvature_var;avg_distance_to_hull;diameter;time_ratio_spent_on_right_side;length;mushrooms;label
29;0.11096777729339874;1.9403961808799155;0.001178800173541436;2.7715130051293886;0.01378610370053892;0.0023502992101392594;2.7259132073210985e-07;1.7716366978384188;4.2805652052852056e-17;3201.3253975665234;0.0001893899774970426;0.0019314611357988303;84.71854572647982;418.45696871617605;0.0;2299.422437193004;91;36
5;-0.08237147913017911;1.0660860429843573;0.0007821147509738361;1.3361441456034666;0.005508761044979367;0.00039114284522295156;2.285254587880627e-06;0.2916381740098833;5.5122498856226156e-05;523.1773995926974;0.00027282477273365117;0.00036397329459910636;62.537772773056645;488.16702210988797;0.0;1367.3174443913017;94;26
35;0.04317113515321187;1.5775258134269126;-0.0010943347608671958;1.4180912111893869;0.008972445847984926;0.0007702593760554577;1.0511334744638043e-07;0.6363714696408428;7.342764453817957e-18;1200.8067047046402;-3.037235825491783e-05;0.0007512407227095035;63.92585692205673;270.10441327982903;0.0;1940.134902457593;67;34
19;0.13762413720240854;1.5058055831166077;0.0009302918422507464;2.55106669871813;0.012499813303096588;0.0024805970715010605;-7.772079310996829e-20;2.3665402753570146;-5.1932293758051195e-17;4362.932362399181;7.791892853881913e-05;0.0015446778406663616;74.12771402505743;435.371472691289;0.058001933397779926;1841.5176358612903;107;49
20;-0.0639525848481248;1.007314169906671;0.0006488199448281903;3.059530931842805;0.013646665593239;0.004541963160010588;7.546922176346212e-05;4.109066541016052;0.001886113523867925;7471.4810808311395;-0.0001468311386208129;0.002520232812857616;28.504448167084814;227.15589477514143;0.0;1223.6441269465158;32;19
38;0.1997014364963198;0.8454445867950083;1.9233714295145717e-05;1.1125636757573658;0.004719823588661532;0.000562908931226307;-3.304290266594932e-19;0.48565029898337925;-5.773544631026216e-18;909.3239649070795;0.00043663055953156184;0.0004698853247014396;104.10856629623258;412.28101188576284;0.36561218707290244;1112.1056894622873;56;35
4;0.11578791379467615;2.3740263552746157;-0.00010236786781879209;6.207025627384436;0.02571770457920735;0.0045221656251591535;4.807637996667518e-05;3.786155427935979;-0.003758231040731031;6899.144715503443;-0.00015876631011558912;0.00355049809977666;93.69685879163252;534.392099940957;0.5470182339411314;2538.3340302279744;138;24
36;-0.08419955664534944;1.0378972165953724;-0.00011951031307513193;1.173761697508727;0.0032134670487144485;0.0018169415207524675;4.95734683847604e-09;1.9874514925554885;1.2393367094758584e-07;3659.0448023964695;-1.619294003667887e-05;0.0005799924087932841;44.86531905552202;412.2206280665432;0.0;1327.2132755197063;67;20
24;-0.06819498110583674;1.4049089651324993;0.0009143564715227434;1.6963297519776517;0.00990600571378365;0.004035082902723907;9.701220425690686e-19;2.6282406761381294;-5.150482939594637e-17;4654.296606504645;0.0007529484723151274;0.0010089537572717056;68.87976036488068;422.04339270087735;0.0748358278609287;1739.985377381353;62;21
14;0.09388920147980569;2.22465277455279;-0.0006420245622982938;3.802967729404646;0.021443964256654697;0.0036232806735411226;3.27444259429878e-05;3.4709305690518;-0.00021855664348245296;6454.169034798307;-0.00014481465300851892;0.002391104767316117;106.11473204874142;479.32890242817524;0.36611220374012465;2449.6115540641345;105;26
